Job_ID,Job Title ,Company,City ,State ,Salary Min ,Salary Max,Salary Mid ,SQL,Python,Tableau
546,Data Analyst,"Relevante, Inc.",Los Angeles,CA,37000.0,70000.0,53500.0,1.0,0.0,0
547,Data Analyst,"iSpace, Inc",Glendale,CA,37000.0,70000.0,53500.0,0.0,0.0,0
548,Data Analyst,Kharon,Los Angeles,CA,37000.0,70000.0,53500.0,1.0,1.0,0
549,Senior Data Intelligence Analyst,Cedars-Sinai,Los Angeles,CA,37000.0,70000.0,53500.0,0.0,0.0,1
550,"Sr. Data Analyst, Consumer Applications",System1,Venice,CA,37000.0,70000.0,53500.0,1.0,1.0,0
551,Data Governance Analyst,Western Asset,Pasadena,CA,37000.0,70000.0,53500.0,1.0,1.0,1
552,Data Analyst,Tilde Staff Inc.,Pasadena,CA,37000.0,70000.0,53500.0,1.0,1.0,1
553,"Senior Data Analyst, Data Insights",Hulu,Santa Monica,CA,37000.0,70000.0,53500.0,1.0,1.0,1
554,Data Analyst,Login Consulting Services,El Segundo,CA,37000.0,70000.0,53500.0,1.0,0.0,0
555,Workday Technical Analyst- Data Conversions,University of Southern California,Los Angeles,CA,37000.0,70000.0,53500.0,0.0,0.0,0
556,Data Analyst Healthcare - Experienced or Entry Level,Delmarva Foundation,Cerritos,CA,37000.0,70000.0,53500.0,1.0,0.0,0
557,Woocommerce Data Governance Analyst,LiveGlam,Los Angeles,CA,37000.0,70000.0,53500.0,1.0,0.0,1
558,"Analyst, Data Operations",Warner Bros. Entertainment,Burbank,CA,37000.0,70000.0,53500.0,0.0,0.0,0
559,Data Analyst,NextDeavor Services,Carson,CA,37000.0,70000.0,53500.0,1.0,1.0,1
560,Data Analyst,Cenergy,Irwindale,CA,37000.0,70000.0,53500.0,0.0,0.0,0
561,Data Analyst (Apex Legends),Electronic Arts,Los Angeles,CA,37000.0,70000.0,53500.0,1.0,1.0,1
562,Data Intelligence Analyst II ( Epic Certification Required ),Cedars-Sinai,Los Angeles,CA,37000.0,70000.0,53500.0,1.0,0.0,1
563,Market Data Analyst,Capital Group,Los Angeles,CA,37000.0,70000.0,53500.0,0.0,0.0,0
564,"Sr Analyst, Data Operations",Turner Broadcasting,Burbank,CA,37000.0,70000.0,53500.0,1.0,0.0,1
565,Data Analyst (Ryan White),AIDS Healthcare Foundation,Los Angeles,CA,37000.0,70000.0,53500.0,0.0,0.0,0
566,Senior Data Analyst,Lucky Day,Los Angeles,CA,37000.0,70000.0,53500.0,1.0,0.0,0
567,"Data System Analyst I, LACERA (Senior Java Developer)",LACERA,Pasadena,CA,37000.0,70000.0,53500.0,0.0,0.0,0
568,Data Analyst,Arize Corporation,Anaheim,CA,37000.0,70000.0,53500.0,0.0,0.0,0
569,Data Analyst,SAG-AFTRA Health Plan and SAG-Producers Pension Plan,Burbank,CA,37000.0,70000.0,53500.0,1.0,0.0,1
570,Data Analyst,Computershare,El Segundo,CA,37000.0,70000.0,53500.0,1.0,0.0,0
571,Junior Data Analyst,"Staffigo Technical Services, LLC",Los Angeles,CA,37000.0,70000.0,53500.0,1.0,0.0,0
572,Data Analyst,Cenergy International,Irwindale,CA,57000.0,103000.0,80000.0,0.0,0.0,0
573,Marketing Data Analyst,Scale Media,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,0.0,1
574,Data and Policy Analyst - Writer/Coordinator,Acumen,Los Angeles,CA,57000.0,103000.0,80000.0,0.0,0.0,0
575,Sr. Data/Report System Analyst,Cedars-Sinai,Beverly Hills,CA,57000.0,103000.0,80000.0,1.0,0.0,1
576,Equity Data/Research Analyst,Selby Jennings Buyside,Los Angeles,CA,57000.0,103000.0,80000.0,0.0,0.0,0
577,Senior Data Analyst,Mobilityware,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,0.0,0
578,Data Analyst,Acorns,Anaheim,CA,57000.0,103000.0,80000.0,1.0,1.0,1
579,Data Analyst - (Python),LEAPROS,Long Beach,CA,57000.0,103000.0,80000.0,1.0,1.0,1
580,Data Analyst / Developer,Kforce Technology Staffing,Los Angeles,CA,57000.0,103000.0,80000.0,0.0,0.0,0
581,Data Analyst I,L.A. Care Health Plan,Los Angeles,CA,57000.0,103000.0,80000.0,0.0,0.0,0
582,Senior Data Analyst,Superior Court of California County of Los Angeles,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,0.0,0
583,Senior Data Analyst,Tillster,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,1.0,1
584,Billingual Chinese - Data Analyst,Tripalink,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,1.0,1
585,Senior Data Analyst,TutorMe,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,1.0,0
586,Reporting Data Analyst,Century Group (CA),El Segundo,CA,57000.0,103000.0,80000.0,0.0,0.0,0
587,Public Policy Data Analyst,"Netflix, Inc.",Los Angeles,CA,57000.0,103000.0,80000.0,0.0,0.0,0
588,Epidemiologist Data Analyst-Urology,UC Davis Medical Center,Los Angeles,CA,57000.0,103000.0,80000.0,0.0,0.0,0
589,Data Analyst I,Tarzana,Northridge,CA,57000.0,103000.0,80000.0,0.0,0.0,0
590,Data Systems Analyst,STAND 8 Technology Services,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,0.0,0
591,"Data Analyst, Predictive Analytics",Internet Brands,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,0.0,1
592,Data Reporting Analyst,Robert Half,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,0.0,0
593,Senior Data Analyst,Fox Corporation,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,1.0,1
594,Business Data Analyst,Connect International,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,0.0,0
595,Business Data Analyst,PUBG Santa Monica,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,1.0,1
596,Epidemiologist Data Analyst-Urology,UCLA Health,Los Angeles,CA,57000.0,103000.0,80000.0,0.0,0.0,0
597,Mid-Senior Data Analyst,Robert Half,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,0.0,1
598,Associate Player Support Data Analyst,Activision Blizzard,El Segundo,CA,57000.0,103000.0,80000.0,0.0,0.0,0
599,BI/Data Analyst,The Loot Company,Los Angeles,CA,57000.0,103000.0,80000.0,1.0,1.0,1
600,"Sr. Data Analyst, Ad Operations",System1,Venice,CA,57000.0,103000.0,80000.0,1.0,1.0,0
601,Data Analyst Junior,"Staffigo Technical Services, LLC",Los Angeles,CA,35000.0,45000.0,40000.0,1.0,0.0,0
602,"Customer Insights Manager, Senior Data Analyst | Mobile",Elever Professional,Los Angeles,CA,35000.0,45000.0,40000.0,1.0,0.0,1
603,Research Sr. Data Analyst - Kaiser Permanente Bernard J. Tyson School of Medicine,Kaiser Permanente,Pasadena,CA,35000.0,45000.0,40000.0,0.0,0.0,0
604,"Senior Business Technology Analyst - Big Data (Los Angeles area, CA)",ZS Associates,Los Angeles,CA,35000.0,45000.0,40000.0,1.0,1.0,0
605,Financial Data Analyst,Tecolote Research,El Segundo,CA,35000.0,45000.0,40000.0,0.0,0.0,0
606,Enterprise Data Quality Analyst - EDM,City National Bank,Los Angeles,CA,35000.0,45000.0,40000.0,0.0,0.0,0
607,Survey Data Analyst,Cypress HCM,Los Angeles,CA,35000.0,45000.0,40000.0,1.0,0.0,1
608,Data Analyst/SQL/Healthcare Or Medical OR Clinical,"Infonex Technologies, Inc.",Pasadena,CA,35000.0,45000.0,40000.0,1.0,0.0,0
609,Data Analyst Manager,Oakwood Search - CHURN,Los Angeles,CA,35000.0,45000.0,40000.0,0.0,0.0,0
610,Enterprise Data Analyst,City National Bank,Los Angeles,CA,35000.0,45000.0,40000.0,1.0,0.0,0
611,MEDIA DATA ANALYST,Bloom Ads Global Media Group,Los Angeles,CA,35000.0,45000.0,40000.0,1.0,0.0,1
612,Data Analyst - Personalization,"Internet Brands, Inc.",Los Angeles,CA,35000.0,45000.0,40000.0,1.0,0.0,1
613,Data Systems Analyst III,ESP Legal,Los Angeles,CA,35000.0,45000.0,40000.0,1.0,0.0,0
614,Data Analyst / Developer,Kforce,Los Angeles,CA,35000.0,45000.0,40000.0,0.0,0.0,0
615,Senior Data Bi Analyst,"Apollo Medical Holdings, Inc.",Alhambra,CA,35000.0,45000.0,40000.0,1.0,1.0,0
616,"Operations Analyst, Data Governance",Turner Broadcasting,Burbank,CA,35000.0,45000.0,40000.0,0.0,0.0,0
617,"Analyst, Data (Pharmacy & SQL)",Molina Healthcare,Long Beach,CA,35000.0,45000.0,40000.0,1.0,0.0,1
618,"Sr. Business Analyst, Data Science and Analytics",Beautycounter,Santa Monica,CA,35000.0,45000.0,40000.0,1.0,1.0,1
619,Enterprise Data Quality Analyst - EDM,Genuent,Los Angeles,CA,35000.0,45000.0,40000.0,0.0,0.0,0
620,Microsoft Dynamics CRM Data Analyst,IBM,Los Angeles,CA,35000.0,45000.0,40000.0,0.0,0.0,0
621,"Marketing Data Analyst, Teleflora",The Wonderful Company LLC,Los Angeles,CA,35000.0,45000.0,40000.0,1.0,1.0,1
622,Senior Customer Data Analyst : 20,Akraya Inc.,Los Angeles,CA,35000.0,45000.0,40000.0,1.0,1.0,1
623,REMOTE Data Analyst - POWER BI+MONGO+ DAX EXPERIENCE,Catasys Health,Santa Monica,CA,35000.0,45000.0,40000.0,0.0,0.0,0
624,Senior Data Analyst - User Growth,TikTok,Los Angeles,CA,35000.0,45000.0,40000.0,0.0,0.0,0
625,Automotive Data Analyst,MotorTrend Group,El Segundo,CA,35000.0,45000.0,40000.0,0.0,0.0,0
626,Data Analyst - Product,Mercury Insurance Group,Brea,CA,35000.0,45000.0,40000.0,0.0,0.0,0
627,"Sr. Analyst, Data",Molina Healthcare,Long Beach,CA,35000.0,45000.0,40000.0,1.0,0.0,0
628,Senior Data Insights Analyst,Endpoint Closing,El Segundo,CA,35000.0,45000.0,40000.0,1.0,1.0,1
629,Bilingual (Chinese) Data Analyst,Tripalink,Los Angeles,CA,42000.0,66000.0,54000.0,1.0,1.0,1
630,Systems and Data Analyst - SQL,Ottimo Resources,Duarte,CA,42000.0,66000.0,54000.0,0.0,0.0,0
631,Data Entry Analyst,Ajilon,Woodland Hills,CA,42000.0,66000.0,54000.0,0.0,0.0,0
632,"Sr Analyst, Data Operations",WB Technology,Burbank,CA,42000.0,66000.0,54000.0,1.0,0.0,1
633,Data Intelligence Analyst II,Prosum,Los Angeles,CA,42000.0,66000.0,54000.0,0.0,0.0,0
634,Business Analyst / Data Analyst with Financial Industry Experience,INSPIRE IT Solutions,Monterey Park,CA,42000.0,66000.0,54000.0,1.0,0.0,0
635,Sr. Data Analyst,Saicon Consultants Inc,Burbank,CA,42000.0,66000.0,54000.0,0.0,0.0,0
636,Investment Reporting Data Analyst,"Recruiting Resources, Inc.",El Segundo,CA,42000.0,66000.0,54000.0,1.0,0.0,1
637,Jr. Data Analyst (Jr. DA),"Prime MSO, LLC.",Glendale,CA,42000.0,66000.0,54000.0,1.0,0.0,1
638,Sr. Business Data Analyst,KORE1 Technologies,Santa Monica,CA,42000.0,66000.0,54000.0,1.0,1.0,1
639,Data Reporting Analyst,Axelon Services Corporation,Pasadena,CA,42000.0,66000.0,54000.0,1.0,0.0,0
640,Pricing Data Analyst,City National Corporation,Los Angeles,CA,42000.0,66000.0,54000.0,1.0,0.0,1
641,Senior Data Engineer & Analyst,Pddn,Pasadena,CA,42000.0,66000.0,54000.0,1.0,0.0,0
642,Principal Data Management Analyst,Northrop Grumman,Woodland Hills,CA,42000.0,66000.0,54000.0,0.0,0.0,0
643,Sr. Data Analyst,"ConsultNet, LLC",Burbank,CA,42000.0,66000.0,54000.0,0.0,0.0,0
644,Sr Data Analyst (DW),"Aviana Global Technologies, Inc",Los Angeles,CA,42000.0,66000.0,54000.0,1.0,0.0,0
645,"Data Analyst, Product",Jam City,Culver City,CA,42000.0,66000.0,54000.0,0.0,0.0,0
646,"Digital Media Data Analyst, Apple TV+",Apple,Culver City,CA,42000.0,66000.0,54000.0,1.0,1.0,1
647,Data Intelligence Analyst,"EMINENT, INC.",Cerritos,CA,42000.0,66000.0,54000.0,1.0,1.0,0
648,"Operations Analyst, Data Governance",WB Technology,Burbank,CA,42000.0,66000.0,54000.0,0.0,0.0,0
649,Sr. Data Analyst,Dollar Shave Club,Marina del Rey,CA,42000.0,66000.0,54000.0,1.0,1.0,1
650,Data Technician/Analyst/Specialist,"Leo Tech, LLC",Long Beach,CA,42000.0,66000.0,54000.0,0.0,0.0,0
651,Senior Data Analyst,TikTok,Culver City,CA,42000.0,66000.0,54000.0,1.0,1.0,1
652,Research Data Analyst,"Recargo, Inc., makers of PlugShare",El Segundo,CA,42000.0,66000.0,54000.0,1.0,0.0,1
653,【1yr OPT+Intern】Data Analyst 保实习保就业,Easyfind Company,Arcadia,CA,42000.0,66000.0,54000.0,0.0,0.0,0
654,Heightened Standards Data Analyst,City National Bank,Beverly Hills,CA,42000.0,66000.0,54000.0,0.0,0.0,0
655,Corporate: Data Analyst,"U.S. Auto Parts Network, Inc.",Torrance,CA,42000.0,66000.0,54000.0,1.0,1.0,1
656,Sr Data Analyst,MyLife.com,Los Angeles,CA,42000.0,66000.0,54000.0,1.0,0.0,1
657,Data Analyst I- ON SITE POSITION,Center for Family Health and Education,Panorama City,CA,42000.0,66000.0,54000.0,0.0,0.0,0
658,"Analyst, Data",Molina Healthcare,Long Beach,CA,42000.0,66000.0,54000.0,1.0,0.0,1
659,Senior Data Analyst,DISQO,Glendale,CA,65000.0,81000.0,73000.0,1.0,1.0,1
660,Credit Data Analyst,Dot 818,Glendale,CA,65000.0,81000.0,73000.0,1.0,1.0,0
661,Sr Performance Metrics Data Analyst,BBCN Bank,Los Angeles,CA,65000.0,81000.0,73000.0,1.0,1.0,0
662,Sr. Data Analyst,Launch Infotech,Signal Hill,CA,65000.0,81000.0,73000.0,1.0,1.0,1
663,Junior Data Analyst,Tech Air,Long Beach,CA,65000.0,81000.0,73000.0,1.0,1.0,0
664,SENIOR DATA BI ANALYST,Network Medical Management Inc,Alhambra,CA,65000.0,81000.0,73000.0,1.0,1.0,0
665,Data Analyst - MS Access & Excel,Midcom,Azusa,CA,65000.0,81000.0,73000.0,0.0,0.0,0
666,Data Analyst (Asset Management / eDiscovery),Odesus,Burbank,CA,65000.0,81000.0,73000.0,0.0,0.0,0
667,Jr. Data Analyst,Login Consulting Services,El Segundo,CA,65000.0,81000.0,73000.0,1.0,0.0,0
668,Sr. Data Analyst,Unilever,Marina del Rey,CA,65000.0,81000.0,73000.0,1.0,1.0,1
669,"Data Analyst - Health, Experienced",Blue Shield of California,Woodland Hills,CA,65000.0,81000.0,73000.0,1.0,0.0,0
670,Product/Data Analyst,Clear Technology Consulting,Glendale,CA,65000.0,81000.0,73000.0,1.0,0.0,0
671,Junior Data Analyst,Airgas,Long Beach,CA,65000.0,81000.0,73000.0,1.0,1.0,0
672,Reporting Data Analyst,Apollo Global Management,El Segundo,CA,65000.0,81000.0,73000.0,1.0,0.0,1
673,Data Intelligence Analyst,Revolve,Cerritos,CA,65000.0,81000.0,73000.0,1.0,1.0,0
674,"Data Analyst-Cerritos, CA",Georgia IT Inc.,Cerritos,CA,65000.0,81000.0,73000.0,1.0,0.0,1
675,Digital Marketing Data Analyst,"Recargo, Inc., makers of PlugShare",El Segundo,CA,65000.0,81000.0,73000.0,0.0,0.0,0
676,Sr Performance Metrics Data Analyst,Bank Of Hope,Los Angeles,CA,65000.0,81000.0,73000.0,1.0,1.0,0
677,Student Data Compliance Analyst,KIPP SoCal Public Schools,Los Angeles,CA,65000.0,81000.0,73000.0,1.0,1.0,1
678,Data Quality Control Analyst,Genuent,Glendale,CA,65000.0,81000.0,73000.0,0.0,0.0,0
679,Senior Data Management Analyst,Apollo Global Management,El Segundo,CA,65000.0,81000.0,73000.0,0.0,0.0,0
680,Sr. Data Analyst,SAG-AFTRA Health Plan and SAG-Producers Pension Plan,Burbank,CA,65000.0,81000.0,73000.0,1.0,0.0,1
681,Data Analyst HEDIS Star,SCAN Health Plan,Long Beach,CA,65000.0,81000.0,73000.0,1.0,0.0,0
682,Senior Data Analyst,PlayQ,Santa Monica,CA,65000.0,81000.0,73000.0,1.0,1.0,1
683,Sr. Data Analyst,Molina Healthcare,Long Beach,CA,65000.0,81000.0,73000.0,1.0,0.0,1
684,SAP Master Data Analyst,"NetSource, Inc.",Los Angeles,CA,65000.0,81000.0,73000.0,0.0,0.0,0
685,Service Operations Data Analyst,"Quinn Group, Inc.",City of Industry,CA,65000.0,81000.0,73000.0,0.0,0.0,0
686,Data Analyst I,"zz-Tarzana Treatment Centers, Inc.",Northridge,CA,65000.0,81000.0,73000.0,0.0,0.0,0
687,Senior Data Management Analyst,"Recruiting Resources, Inc.",El Segundo,CA,65000.0,81000.0,73000.0,0.0,0.0,0
688,System and Data Analyst,Pacific Clinics,Arcadia,CA,113000.0,132000.0,122500.0,1.0,0.0,0
689,Service Operations Data Analyst,Quinn Group,City of Industry,CA,113000.0,132000.0,122500.0,0.0,0.0,0
690,SAP Master Data Analyst,DT Professional Services,Los Angeles,CA,113000.0,132000.0,122500.0,0.0,0.0,0
691,Business Analyst Asset Data Management,NRC INC,Los Angeles,CA,113000.0,132000.0,122500.0,0.0,0.0,0
692,Sr Digital Marketing Data Analyst (PAID SOCIAL),LaBine & Associates,Santa Monica,CA,113000.0,132000.0,122500.0,1.0,1.0,0
693,19-0574 - Service Operations Data Analyst,Quinn Company CAT,City of Industry,CA,113000.0,132000.0,122500.0,0.0,0.0,0
694,Discovery Data Analyst,"NTT DATA, Inc.",Burbank,CA,113000.0,132000.0,122500.0,0.0,0.0,0
695,"Analyst, Financial Master Data",WB Technology,Burbank,CA,113000.0,132000.0,122500.0,1.0,0.0,0
696,Data Analyst-HEDIS & Star,SCAN Health Plan,Long Beach,CA,113000.0,132000.0,122500.0,1.0,0.0,0
697,Music Copyright Data Analyst,AppleOne,Woodland Hills,CA,113000.0,132000.0,122500.0,0.0,0.0,0
698,Sr. Data Analyst,Login Consulting Services,El Segundo,CA,113000.0,132000.0,122500.0,1.0,0.0,0
699,Sr. Data Analyst,Shapestone Inc.,Burbank,CA,113000.0,132000.0,122500.0,1.0,1.0,1
700,Sr. Data Governance Analyst,Lorven Technologies Inc,Arcadia,CA,113000.0,132000.0,122500.0,0.0,0.0,0
701,"Data Analyst - Health, Senior",Blue Shield of California,Woodland Hills,CA,113000.0,132000.0,122500.0,1.0,0.0,1
702,Data Analyst-HEDIS & Star,SCAN Healthplan,Long Beach,CA,113000.0,132000.0,122500.0,1.0,0.0,0
703,Data Entry Clerk and Analyst - Financial,Information Technology Partners,Burbank,CA,113000.0,132000.0,122500.0,0.0,0.0,0
704,"Analyst, Financial Master Data",Warner Bros. Entertainment,Burbank,CA,113000.0,132000.0,122500.0,1.0,0.0,0
705,Senior Clinical Data Analyst,Providence Health & Services,Gardena,CA,113000.0,132000.0,122500.0,1.0,1.0,1
706,Sr. Data Analyst (Pharmacy),Molina Healthcare,Long Beach,CA,113000.0,132000.0,122500.0,1.0,0.0,1
707,"Sr Analyst, Data",Molina Healthcare,Long Beach,CA,113000.0,132000.0,122500.0,0.0,0.0,0
708,Systems and Data Analyst,To Help Everyone Health & Wellness Centers,Los Angeles,CA,113000.0,132000.0,122500.0,1.0,0.0,0
709,"Analyst, Financial Master Data",Turner Broadcasting,Burbank,CA,113000.0,132000.0,122500.0,1.0,0.0,0
710,Copyright Data Analyst,AppleOne,Woodland Hills,CA,113000.0,132000.0,122500.0,0.0,0.0,0
711,LIMS Master Data Analyst,USDM Life Sciences,Santa Monica,CA,113000.0,132000.0,122500.0,0.0,0.0,0
712,Data Analyst *Temp-Hire*,SkillsetGroup - Professional Staffing Solutions,Pico Rivera,CA,113000.0,132000.0,122500.0,0.0,0.0,0
713,"QM DATA ANALYST II, WHITTIER, FULL TIME DAYS",PIH Health,Whittier,CA,113000.0,132000.0,122500.0,1.0,0.0,0
714,Radar Telemetry Data Analyst - RT,KLM Careers,Anaheim,CA,113000.0,132000.0,122500.0,0.0,0.0,0
715,Sr. Data Analyst — US Safety,TikTok,Los Angeles,CA,113000.0,132000.0,122500.0,1.0,1.0,1
716,Data Analyst - Marketing Analytics,Mercury Insurance Group,Brea,CA,113000.0,132000.0,122500.0,0.0,0.0,0
717,Radar Telemetry Data Analyst,TopTalentFetch,Anaheim,CA,42000.0,63000.0,52500.0,0.0,0.0,0
718,Radar Telemetry Data Analyst,Stark HR Consulting LLC,Anaheim,CA,42000.0,63000.0,52500.0,0.0,0.0,0
719,Senior Healthcare Data Analyst,"AlphaProTemps, A.P.R., Inc.",San Fernando,CA,42000.0,63000.0,52500.0,1.0,0.0,0
720,Radar Telemetry Data Analyst,Devotion Business Solutions,Anaheim,CA,42000.0,63000.0,52500.0,0.0,0.0,0
721,Data Analyst,Wintrust Financial,Chicago,IL,60000.0,66000.0,63000.0,1.0,1.0,1
722,Data Analyst,NCSA - Next College Student Athlete,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,1
723,Data Analyst,Riskonnect,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,0
724,Data Transformation Analyst,Centric Consulting,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,0
725,Data Analyst,GoHealth,Chicago,IL,60000.0,66000.0,63000.0,1.0,1.0,1
726,Jr. Data Analyst,Kelly,Downers Grove,IL,60000.0,66000.0,63000.0,1.0,0.0,0
727,Urgent Need - Data Analyst,Kelly,Chicago,IL,60000.0,66000.0,63000.0,1.0,1.0,1
728,Data Analyst,Undertone,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,1
729,Business Systems & Data Analyst,Mike's Hard Lemonade,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,0
730,Healthcare Data Analyst - Remote,Allscripts,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,0
731,Junior Data Analyst,Circle Logistics,Chicago,IL,60000.0,66000.0,63000.0,0.0,0.0,0
732,Data Analyst,University of Chicago,Chicago,IL,60000.0,66000.0,63000.0,0.0,0.0,0
733,Product Data Analyst,Mondo,Chicago,IL,60000.0,66000.0,63000.0,0.0,0.0,1
734,Entry Level / Jr. Data Analyst,KesarWeb,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,0
735,Data Analyst (Junior),Swoon,Downers Grove,IL,60000.0,66000.0,63000.0,1.0,0.0,0
736,Data Analyst,Swoon,Downers Grove,IL,60000.0,66000.0,63000.0,1.0,0.0,0
737,Associate Marketing Data Analyst,Bosch Group,Broadview,IL,60000.0,66000.0,63000.0,0.0,0.0,0
738,Outsights Data Analyst,Tempus,Chicago,IL,60000.0,66000.0,63000.0,1.0,1.0,0
739,Business Data Analyst,Feeding America,Chicago,IL,60000.0,66000.0,63000.0,0.0,0.0,1
740,Data Analyst,CRS Group,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,1
741,Data Analyst,Peterson Technology Partners,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,0
742,Data Analyst,BMO,Chicago,IL,60000.0,66000.0,63000.0,1.0,1.0,1
743,Data Analyst - Excel,AppleOne,Downers Grove,IL,60000.0,66000.0,63000.0,1.0,0.0,0
744,Associate Marketing Data Analyst,Robert Bosch Tool Corporation,Broadview,IL,60000.0,66000.0,63000.0,0.0,0.0,0
745,Data Analyst,Chicago Public Schools,Chicago,IL,60000.0,66000.0,63000.0,0.0,0.0,0
746,Data Integrity Analyst,Chicago,Chicago,IL,60000.0,66000.0,63000.0,0.0,0.0,0
747,Data Integrity Analyst,Guggenheim Partners,Chicago,IL,60000.0,66000.0,63000.0,0.0,0.0,0
748,Data Analyst - IntelliScript,Milliman,Chicago,IL,60000.0,66000.0,63000.0,1.0,0.0,0
749,Data Analyst,BMO Financial Group,Chicago,IL,60000.0,66000.0,63000.0,1.0,1.0,1
750,Reporting and Data Analyst - (North American Collections Analytics for Data and Analytics),BMO,Chicago,IL,60000.0,66000.0,63000.0,0.0,1.0,0
751,Data Analyst,UST Global,Chicago,IL,73000.0,82000.0,77500.0,0.0,1.0,0
752,Lead Data Analyst,First Stop Health,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,1
753,Manufacturing Data Analyst,MeadWestVaco,Woodridge,IL,73000.0,82000.0,77500.0,0.0,0.0,0
754,Data Analyst,Care Advisors Inc,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,1
755,Data Analyst,Ann & Robert H. Lurie Children's Hospital of Chicago,Chicago,IL,73000.0,82000.0,77500.0,0.0,1.0,0
756,Data Analyst,"TEKsystems, Inc",Chicago,IL,73000.0,82000.0,77500.0,0.0,0.0,0
757,Data Analyst Intern,MT Global US INC,Chicago,IL,73000.0,82000.0,77500.0,0.0,0.0,0
758,Senior Data Analyst,HNI,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,0
759,Data Analyst,SkySource Solutions,Downers Grove,IL,73000.0,82000.0,77500.0,1.0,0.0,0
760,Junior Data Analyst,"Staffigo Technical Services, LLC",Chicago,IL,73000.0,82000.0,77500.0,1.0,0.0,0
761,Senior Data Analyst,Flexport,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,0
762,Data Analyst,Randstad,Downers Grove,IL,73000.0,82000.0,77500.0,1.0,0.0,0
763,Public Health Data Visualization Analyst,Lantana Consulting Group,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,0
764,Data Operations Analyst,PDI,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,0
765,Data Analyst,"Level Ex, Inc.",Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,1
766,Data Quality Analyst,Chicago Teachers Pension Fund,Chicago,IL,73000.0,82000.0,77500.0,0.0,0.0,0
767,Marketing Data Analyst,Show Me Leads,Chicago,IL,73000.0,82000.0,77500.0,1.0,0.0,0
768,Senior Data Analyst,Leap,Chicago,IL,73000.0,82000.0,77500.0,0.0,0.0,0
769,Data Analyst,Diverse Lynx,Chicago,IL,73000.0,82000.0,77500.0,0.0,1.0,0
770,Data Analyst,"Staffigo Technical Services, LLC",Chicago,IL,73000.0,82000.0,77500.0,1.0,0.0,0
771,Provider Analytics Data Analyst,CRS Group,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,1
772,CSI Data Analyst,Chicago Public Schools,Chicago,IL,73000.0,82000.0,77500.0,1.0,0.0,0
773,Outsights Data Analyst,Tempus Labs,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,0
774,Data Analyst,TalentDash,Chicago,IL,73000.0,82000.0,77500.0,0.0,0.0,0
775,Provider Analytics Data Analyst,VIVA USA INC,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,1
776,Senior Data Analyst,360pi,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,1
777,Data Governance Analyst,"TEKsystems, Inc",Chicago,IL,73000.0,82000.0,77500.0,0.0,0.0,0
778,Senior Data Analyst,Leap,Chicago,IL,73000.0,82000.0,77500.0,0.0,0.0,0
779,"Senior Data Analyst, Business Intelligence",Braviant Holdings,Chicago,IL,73000.0,82000.0,77500.0,1.0,1.0,1
780,Data Analyst,Bartech Group,Burr Ridge,IL,67000.0,92000.0,79500.0,0.0,0.0,0
781,Data Analyst,Lorven Technologies Inc,Chicago,IL,67000.0,92000.0,79500.0,1.0,0.0,0
782,Data Analyst - Rush Infectious Diseases,Rush University Medical Center,Chicago,IL,67000.0,92000.0,79500.0,1.0,0.0,0
783,Data Analyst,TechUSA,Chicago,IL,67000.0,92000.0,79500.0,0.0,0.0,0
784,Fair Lending Data Analyst,Alliant Credit Union,Rolling Meadows,IL,67000.0,92000.0,79500.0,0.0,0.0,1
785,Data Analyst,Green Key Resources,Chicago,IL,67000.0,92000.0,79500.0,0.0,0.0,0
